peptide_id	target_name	target_role	target_uniprot	iptm_best	iptm_mean	iptm_std	ptm_best	iface_pae_best	n_samples	sec	is_shuffled	shuffle_k	err
268_933_382	TLR2	receptor	O60603	0.274	0.253	0.017	0.819	25.15	5	7.8	0	-1	
268_933_382	INSR	decoy	P06213	0.233	0.19	0.044	0.522	29.84	5	11.3	0	-1	
268_933_382	ITGAV	decoy	P06756	0.31	0.305	0.006	0.644	27.25	5	18.5	0	-1	
201_127_241	FPR2	receptor	P25090	0.216	0.209	0.005	0.699	25.46	5	4.1	0	-1	
201_127_241	CXCR4	receptor	P61073	0.288	0.275	0.009	0.657	26.0	5	3.9	0	-1	
201_127_241	DRD2	decoy	P14416	0.235	0.186	0.053	0.516	29.64	5	5.5	0	-1	
245_331_499	EGFR	receptor	P00533	0.21	0.193	0.013	0.538	28.1	5	9.4	0	-1	
245_331_499	ITGB7	receptor	P26010	0.189	0.176	0.01	0.59	29.03	5	9.5	0	-1	
245_331_499	ADRB2	decoy	P07550	0.138	0.125	0.013	0.641	27.95	5	4.5	0	-1	
096_045_315	IL23R	receptor	Q5VWK5	0.17	0.163	0.007	0.641	27.68	5	3.7	0	-1	
096_045_315	ITGB7	receptor	P26010	0.206	0.186	0.018	0.574	29.09	5	11.4	0	-1	
096_045_315	INSR	decoy	P06213	0.308	0.205	0.053	0.515	29.48	5	11.3	0	-1	
096_045_315	ITGAV	decoy	P06756	0.369	0.329	0.075	0.642	26.68	5	18.6	0	-1	
255_749_320	FPR2	receptor	P25090	0.318	0.292	0.021	0.736	23.38	5	3.8	0	-1	
255_749_320	CCR6	receptor	P51684	0.254	0.212	0.029	0.625	25.19	5	3.9	0	-1	
255_749_320	LGR4	decoy	Q9BXB1	0.22	0.183	0.028	0.723	27.04	5	6.3	0	-1	
255_749_320	ITGB3	decoy	P05106	0.177	0.163	0.014	0.605	29.32	5	9.5	0	-1	
269_212_133	ITGB7	receptor	P26010	0.257	0.207	0.034	0.574	27.36	5	10.3	0	-1	
269_212_133	LGR4	decoy	Q9BXB1	0.439	0.298	0.116	0.712	27.22	5	6.5	0	-1	
269_212_133	ITGB3	decoy	P05106	0.239	0.197	0.036	0.65	27.64	5	10.2	0	-1	
093_374_578	TLR2	receptor	O60603	0.313	0.299	0.019	0.835	23.7	5	7.5	0	-1	
093_374_578	IL6R	receptor	P08887	0.27	0.246	0.02	0.671	25.04	5	3.7	0	-1	
093_374_578	ADRB2	decoy	P07550	0.105	0.08	0.015	0.64	29.73	5	4.5	0	-1	
268_961_644	EGFR	receptor	P00533	0.275	0.249	0.019	0.544	27.11	5	8.6	0	-1	
268_961_644	ITGA4	receptor	P13612	0.151	0.12	0.015	0.581	30.91	5	17.2	0	-1	
268_961_644	INSR	decoy	P06213	0.149	0.116	0.021	0.508	31.11	5	11.6	0	-1	
268_961_644	ITGAV	decoy	P06756	0.122	0.116	0.003	0.596	31.04	5	19.0	0	-1	
190_194_445	ITGA4	receptor	P13612	0.29	0.28	0.008	0.618	28.51	5	16.1	0	-1	
190_194_445	INSR	decoy	P06213	0.294	0.271	0.028	0.541	29.17	5	10.1	0	-1	
190_194_445	ITGAV	decoy	P06756	0.295	0.254	0.042	0.652	28.22	5	17.5	0	-1	
277_250_540	FPR2	receptor	P25090	0.416	0.389	0.041	0.748	20.39	5	3.8	0	-1	
277_250_540	CCR6	receptor	P51684	0.163	0.132	0.023	0.615	27.6	5	3.9	0	-1	
277_250_540	DRD2	decoy	P14416	0.132	0.112	0.017	0.536	30.3	5	5.0	0	-1	
236_108_489	FPR1	receptor	P21462	0.208	0.196	0.017	0.688	25.93	5	3.8	0	-1	
236_108_489	ITGB7	receptor	P26010	0.28	0.25	0.028	0.593	27.62	5	10.7	0	-1	
236_108_489	INSR	decoy	P06213	0.249	0.227	0.018	0.526	29.41	5	11.4	0	-1	
236_108_489	ITGAV	decoy	P06756	0.413	0.353	0.034	0.65	26.23	5	18.6	0	-1	
281_068_522	TLR2	receptor	O60603	0.263	0.223	0.027	0.802	25.89	5	8.3	0	-1	
281_068_522	INSR	decoy	P06213	0.139	0.128	0.012	0.506	30.6	5	11.8	0	-1	
281_068_522	ITGAV	decoy	P06756	0.236	0.183	0.03	0.618	28.97	5	19.0	0	-1	
268_934_333	FPR1	receptor	P21462	0.256	0.224	0.035	0.664	24.1	5	4.0	0	-1	
268_934_333	ITGA4	receptor	P13612	0.252	0.168	0.046	0.581	30.11	5	18.0	0	-1	
268_934_333	CXCR4	receptor	P61073	0.503	0.495	0.006	0.716	18.51	5	4.0	0	-1	
268_934_333	DRD2	decoy	P14416	0.283	0.263	0.019	0.552	25.28	5	5.5	0	-1	
168_749_661	EGFR	receptor	P00533	0.255	0.248	0.008	0.571	25.87	5	8.6	0	-1	
168_749_661	INSR	decoy	P06213	0.28	0.254	0.017	0.528	28.01	5	11.2	0	-1	
168_749_661	ITGAV	decoy	P06756	0.425	0.365	0.062	0.645	26.18	5	18.0	0	-1	
282_006_696	TLR2	receptor	O60603	0.244	0.231	0.012	0.817	26.09	5	7.4	0	-1	
282_006_696	LGR4	decoy	Q9BXB1	0.267	0.247	0.029	0.731	25.54	5	6.6	0	-1	
282_006_696	ITGB3	decoy	P05106	0.317	0.189	0.071	0.603	28.85	5	9.7	0	-1	
245_404_201	TLR2	receptor	O60603	0.223	0.21	0.02	0.818	26.49	5	7.6	0	-1	
245_404_201	INSR	decoy	P06213	0.095	0.091	0.003	0.511	31.22	5	11.3	0	-1	
245_404_201	ITGAV	decoy	P06756	0.128	0.122	0.006	0.609	31.07	5	18.1	0	-1	
242_897_338	FPR2	receptor	P25090	0.32	0.314	0.004	0.74	26.07	5	3.5	0	-1	
242_897_338	CCR6	receptor	P51684	0.097	0.09	0.01	0.625	30.0	5	4.0	0	-1	
242_897_338	DRD2	decoy	P14416	0.183	0.146	0.035	0.562	28.47	5	4.7	0	-1	
281_941_342	TLR2	receptor	O60603	0.282	0.27	0.008	0.815	24.87	5	8.3	0	-1	
281_941_342	IL6R	receptor	P08887	0.338	0.322	0.011	0.674	23.64	5	3.9	0	-1	
281_941_342	ADRB2	decoy	P07550	0.106	0.092	0.013	0.619	29.65	5	4.5	0	-1	
281_922_196	IL23R	receptor	Q5VWK5	0.203	0.188	0.011	0.637	26.24	5	3.5	0	-1	
281_922_196	ITGB7	receptor	P26010	0.233	0.169	0.042	0.58	28.45	5	9.8	0	-1	
281_922_196	INSR	decoy	P06213	0.171	0.142	0.02	0.514	29.86	5	11.9	0	-1	
281_922_196	ITGAV	decoy	P06756	0.344	0.311	0.032	0.635	27.05	5	17.5	0	-1	
245_077_159	FPR1	receptor	P21462	0.183	0.138	0.04	0.649	26.57	5	4.0	0	-1	
245_077_159	ITGB7	receptor	P26010	0.261	0.2	0.06	0.577	29.72	5	11.0	0	-1	
245_077_159	INSR	decoy	P06213	0.249	0.174	0.055	0.527	28.81	5	12.2	0	-1	
245_077_159	ITGAV	decoy	P06756	0.132	0.128	0.004	0.613	30.78	5	17.9	0	-1	
283_278_446	FPR1	receptor	P21462	0.224	0.212	0.007	0.683	25.01	5	3.8	0	-1	
283_278_446	ITGB7	receptor	P26010	0.245	0.218	0.017	0.578	28.4	5	10.6	0	-1	
283_278_446	LGR4	decoy	Q9BXB1	0.246	0.238	0.008	0.737	25.51	5	6.8	0	-1	
283_278_446	ITGB3	decoy	P05106	0.206	0.184	0.015	0.591	28.63	5	10.6	0	-1	
272_042_331	FPR2	receptor	P25090	0.23	0.209	0.016	0.735	24.81	5	3.6	0	-1	
272_042_331	INSR	decoy	P06213	0.237	0.191	0.036	0.521	29.15	5	11.1	0	-1	
272_042_331	ITGAV	decoy	P06756	0.305	0.262	0.067	0.626	27.69	5	18.1	0	-1	
265_974_312	FPR2	receptor	P25090	0.261	0.247	0.008	0.728	23.9	5	3.9	0	-1	
265_974_312	CCR6	receptor	P51684	0.22	0.206	0.021	0.639	25.92	5	4.0	0	-1	
265_974_312	DRD2	decoy	P14416	0.156	0.127	0.019	0.56	28.59	5	5.0	0	-1	
283_727_042	TLR2	receptor	O60603	0.379	0.353	0.029	0.836	22.95	5	7.6	0	-1	
283_727_042	INSR	decoy	P06213	0.274	0.238	0.058	0.526	29.23	5	10.7	0	-1	
283_727_042	ITGAV	decoy	P06756	0.212	0.203	0.005	0.631	29.13	5	18.2	0	-1	
128_061_892	TLR2	receptor	O60603	0.352	0.3	0.042	0.854	24.12	5	7.3	0	-1	
128_061_892	IL6R	receptor	P08887	0.259	0.238	0.013	0.686	25.65	5	3.3	0	-1	
128_061_892	ADRB2	decoy	P07550	0.195	0.169	0.019	0.67	27.58	5	4.3	0	-1	
273_170_061	EGFR	receptor	P00533	0.174	0.139	0.022	0.545	29.28	5	8.8	0	-1	
273_170_061	ITGA4	receptor	P13612	0.411	0.394	0.018	0.612	25.97	5	17.8	0	-1	
273_170_061	INSR	decoy	P06213	0.116	0.11	0.004	0.513	30.62	5	12.0	0	-1	
273_170_061	ITGAV	decoy	P06756	0.189	0.163	0.018	0.631	29.81	5	17.0	0	-1	
282_357_272	FPR2	receptor	P25090	0.195	0.182	0.014	0.722	26.08	5	3.9	0	-1	
282_357_272	CCR6	receptor	P51684	0.1	0.094	0.008	0.626	29.09	5	4.0	0	-1	
282_357_272	LGR4	decoy	Q9BXB1	0.351	0.303	0.043	0.722	24.01	5	6.6	0	-1	
282_357_272	ITGB3	decoy	P05106	0.15	0.127	0.014	0.618	29.67	5	9.5	0	-1	
277_115_819	ITGB7	receptor	P26010	0.276	0.248	0.017	0.61	27.61	5	10.1	0	-1	
277_115_819	LGR4	decoy	Q9BXB1	0.328	0.307	0.018	0.765	23.94	5	6.4	0	-1	
277_115_819	ITGB3	decoy	P05106	0.202	0.179	0.012	0.615	28.46	5	10.0	0	-1	
286_492_329	ITGB7	receptor	P26010	0.307	0.275	0.023	0.597	27.36	5	10.5	0	-1	
286_492_329	ADRB2	decoy	P07550	0.1	0.091	0.005	0.64	28.99	5	4.5	0	-1	
262_901_816	EGFR	receptor	P00533	0.192	0.18	0.01	0.583	28.08	5	8.8	0	-1	
262_901_816	ITGA4	receptor	P13612	0.294	0.266	0.02	0.609	28.2	5	17.8	0	-1	
262_901_816	LGR4	decoy	Q9BXB1	0.215	0.206	0.007	0.735	26.53	5	6.7	0	-1	
262_901_816	ITGB3	decoy	P05106	0.217	0.194	0.017	0.614	28.61	5	10.0	0	-1	
271_554_987	ITGB7	receptor	P26010	0.186	0.174	0.015	0.586	29.07	5	11.8	0	-1	
271_554_987	ADRB2	decoy	P07550	0.139	0.113	0.025	0.635	28.7	5	4.5	0	-1	
279_680_123	IL23R	receptor	Q5VWK5	0.145	0.124	0.017	0.646	28.15	5	3.6	0	-1	
279_680_123	ITGB7	receptor	P26010	0.218	0.194	0.021	0.573	28.77	5	10.6	0	-1	
279_680_123	INSR	decoy	P06213	0.299	0.272	0.019	0.538	27.02	5	11.3	0	-1	
279_680_123	ITGAV	decoy	P06756	0.423	0.416	0.006	0.647	26.19	5	18.1	0	-1	
256_790_720	TLR2	receptor	O60603	0.298	0.284	0.012	0.841	24.4	5	6.8	0	-1	
256_790_720	CXCR4	receptor	P61073	0.249	0.219	0.039	0.66	25.25	5	3.5	0	-1	
256_790_720	DRD2	decoy	P14416	0.32	0.249	0.077	0.537	28.21	5	4.9	0	-1	
278_855_146	EGFR	receptor	P00533	0.271	0.192	0.052	0.532	27.86	5	8.7	0	-1	
278_855_146	ITGA4	receptor	P13612	0.17	0.14	0.018	0.581	30.13	5	17.0	0	-1	
278_855_146	ADRB2	decoy	P07550	0.309	0.253	0.05	0.64	23.64	5	4.7	0	-1	
279_088_117	EGFR	receptor	P00533	0.208	0.193	0.01	0.53	28.81	5	8.9	0	-1	
279_088_117	ITGA4	receptor	P13612	0.29	0.278	0.007	0.609	28.16	5	17.8	0	-1	
279_088_117	LGR4	decoy	Q9BXB1	0.237	0.22	0.009	0.724	26.09	5	6.8	0	-1	
279_088_117	ITGB3	decoy	P05106	0.166	0.153	0.012	0.635	29.45	5	10.2	0	-1	
283_160_272	ITGB7	receptor	P26010	0.15	0.131	0.02	0.568	30.02	5	10.4	0	-1	
283_160_272	LGR4	decoy	Q9BXB1	0.315	0.29	0.016	0.749	24.03	5	6.4	0	-1	
283_160_272	ITGB3	decoy	P05106	0.119	0.108	0.012	0.58	30.76	5	10.1	0	-1	
277_230_793	FPR1	receptor	P21462	0.11	0.096	0.008	0.646	29.18	5	4.9	0	-1	
277_230_793	ITGB7	receptor	P26010	0.187	0.15	0.026	0.574	29.29	5	11.8	0	-1	
277_230_793	LGR4	decoy	Q9BXB1	0.237	0.212	0.014	0.719	26.16	5	7.2	0	-1	
277_230_793	ITGB3	decoy	P05106	0.499	0.478	0.013	0.617	22.74	5	11.4	0	-1	
245_233_686	ITGA4	receptor	P13612	0.269	0.258	0.009	0.607	28.41	5	16.4	0	-1	
245_233_686	INSR	decoy	P06213	0.227	0.189	0.032	0.527	29.75	5	10.4	0	-1	
245_233_686	ITGAV	decoy	P06756	0.256	0.245	0.011	0.641	28.44	5	17.9	0	-1	
272_990_998	TLR2	receptor	O60603	0.298	0.259	0.028	0.815	24.74	5	7.5	0	-1	
272_990_998	INSR	decoy	P06213	0.5	0.472	0.022	0.52	27.2	5	12.1	0	-1	
272_990_998	ITGAV	decoy	P06756	0.181	0.154	0.028	0.624	29.75	5	17.4	0	-1	
268_960_148	ITGA4	receptor	P13612	0.127	0.114	0.009	0.579	30.97	5	17.0	0	-1	
268_960_148	LGR4	decoy	Q9BXB1	0.228	0.217	0.009	0.72	26.65	5	7.0	0	-1	
268_960_148	ITGB3	decoy	P05106	0.14	0.132	0.008	0.594	30.03	5	10.8	0	-1	
092_958_666	TLR2	receptor	O60603	0.223	0.205	0.015	0.824	26.35	5	7.1	0	-1	
092_958_666	IL6R	receptor	P08887	0.146	0.122	0.018	0.627	27.74	5	3.7	0	-1	
092_958_666	DRD2	decoy	P14416	0.125	0.103	0.018	0.522	28.57	5	5.1	0	-1	
163_080_310	FPR1	receptor	P21462	0.17	0.131	0.04	0.656	26.31	5	3.6	0	-1	
163_080_310	ITGB7	receptor	P26010	0.284	0.242	0.046	0.588	26.97	5	10.8	0	-1	
163_080_310	LGR4	decoy	Q9BXB1	0.218	0.196	0.017	0.716	26.67	5	6.8	0	-1	
163_080_310	ITGB3	decoy	P05106	0.191	0.164	0.023	0.593	28.31	5	10.1	0	-1	
092_990_882	ITGB7	receptor	P26010	0.333	0.295	0.045	0.598	26.91	5	9.6	0	-1	
092_990_882	ADRB2	decoy	P07550	0.168	0.148	0.02	0.628	27.45	5	4.8	0	-1	
240_799_365	EGFR	receptor	P00533	0.195	0.174	0.019	0.532	27.9	5	9.0	0	-1	
240_799_365	IL6R	receptor	P08887	0.147	0.128	0.011	0.627	27.82	5	3.8	0	-1	
240_799_365	ADRB2	decoy	P07550	0.237	0.185	0.037	0.598	28.15	5	4.8	0	-1	
281_962_460	IL23R	receptor	Q5VWK5	0.14	0.123	0.019	0.631	28.16	5	3.6	0	-1	
281_962_460	TLR2	receptor	O60603	0.395	0.32	0.068	0.836	21.85	5	7.0	0	-1	
281_962_460	CXCR4	receptor	P61073	0.515	0.501	0.012	0.648	26.09	5	3.6	0	-1	
281_962_460	DRD2	decoy	P14416	0.556	0.441	0.131	0.527	28.18	5	5.0	0	-1	
091_457_993	EGFR	receptor	P00533	0.199	0.183	0.015	0.546	28.57	5	8.3	0	-1	
091_457_993	ITGA4	receptor	P13612	0.267	0.256	0.011	0.613	28.51	5	15.5	0	-1	
091_457_993	INSR	decoy	P06213	0.234	0.201	0.033	0.525	30.2	5	11.1	0	-1	
091_457_993	ITGAV	decoy	P06756	0.286	0.254	0.028	0.643	27.82	5	17.9	0	-1	
282_378_679	ITGA4	receptor	P13612	0.314	0.286	0.03	0.604	27.47	5	17.0	0	-1	
282_378_679	LGR4	decoy	Q9BXB1	0.189	0.167	0.014	0.705	27.43	5	7.0	0	-1	
282_378_679	ITGB3	decoy	P05106	0.2	0.173	0.018	0.599	28.63	5	10.7	0	-1	
245_759_808	ITGB7	receptor	P26010	0.276	0.232	0.046	0.587	27.15	5	10.8	0	-1	
245_759_808	ADRB2	decoy	P07550	0.214	0.184	0.029	0.62	25.81	5	4.8	0	-1	
090_963_852	EGFR	receptor	P00533	0.209	0.171	0.034	0.54	27.71	5	8.1	0	-1	
090_963_852	ITGB7	receptor	P26010	0.319	0.312	0.005	0.601	27.12	5	10.2	0	-1	
090_963_852	ADRB2	decoy	P07550	0.179	0.152	0.029	0.646	27.38	5	4.3	0	-1	
271_016_088	EGFR	receptor	P00533	0.201	0.166	0.023	0.539	27.76	5	8.2	0	-1	
271_016_088	CCR6	receptor	P51684	0.116	0.106	0.009	0.6	29.41	5	4.4	0	-1	
271_016_088	LGR4	decoy	Q9BXB1	0.233	0.224	0.011	0.717	25.96	5	7.1	0	-1	
271_016_088	ITGB3	decoy	P05106	0.174	0.165	0.007	0.594	29.2	5	10.9	0	-1	
250_893_905	ITGB7	receptor	P26010	0.203	0.195	0.007	0.586	28.94	5	10.6	0	-1	
250_893_905	INSR	decoy	P06213	0.319	0.274	0.035	0.521	29.1	5	10.4	0	-1	
250_893_905	ITGAV	decoy	P06756	0.314	0.279	0.023	0.645	27.5	5	18.1	0	-1	
283_116_393	FPR2	receptor	P25090	0.166	0.141	0.022	0.698	27.25	5	3.9	0	-1	
283_116_393	CXCR4	receptor	P61073	0.153	0.121	0.017	0.646	26.36	5	3.7	0	-1	
283_116_393	DRD2	decoy	P14416	0.241	0.207	0.035	0.56	25.92	5	5.1	0	-1	
160_013_028	EGFR	receptor	P00533	0.211	0.191	0.025	0.552	27.46	5	8.5	0	-1	
160_013_028	ITGA4	receptor	P13612	0.254	0.203	0.054	0.607	28.88	5	17.3	0	-1	
160_013_028	LGR4	decoy	Q9BXB1	0.324	0.291	0.022	0.745	23.96	5	6.0	0	-1	
160_013_028	ITGB3	decoy	P05106	0.137	0.13	0.007	0.621	29.98	5	9.7	0	-1	
185_428_454	ITGB7	receptor	P26010	0.196	0.18	0.019	0.578	28.89	5	10.8	0	-1	
185_428_454	INSR	decoy	P06213	0.39	0.352	0.05	0.521	29.09	5	11.2	0	-1	
185_428_454	ITGAV	decoy	P06756	0.15	0.123	0.015	0.609	30.23	5	18.1	0	-1	
279_514_499	TLR2	receptor	O60603	0.223	0.202	0.017	0.843	26.48	5	7.2	0	-1	
279_514_499	IL6R	receptor	P08887	0.157	0.139	0.011	0.669	27.84	5	3.5	0	-1	
279_514_499	ADRB2	decoy	P07550	0.095	0.086	0.009	0.653	30.23	5	4.5	0	-1	
277_306_595	EGFR	receptor	P00533	0.201	0.154	0.043	0.531	27.75	5	8.8	0	-1	
277_306_595	ITGA4	receptor	P13612	0.162	0.14	0.018	0.597	30.41	5	18.0	0	-1	
277_306_595	CXCR4	receptor	P61073	0.132	0.104	0.025	0.642	28.6	5	3.8	0	-1	
277_306_595	DRD2	decoy	P14416	0.124	0.104	0.017	0.53	28.88	5	5.0	0	-1	
088_140_236	TLR2	receptor	O60603	0.257	0.212	0.039	0.854	25.87	5	6.6	0	-1	
088_140_236	INSR	decoy	P06213	0.155	0.14	0.013	0.528	30.79	5	10.7	0	-1	
088_140_236	ITGAV	decoy	P06756	0.449	0.412	0.039	0.659	25.78	5	16.7	0	-1	
281_056_366	ITGA4	receptor	P13612	0.186	0.179	0.005	0.607	30.03	5	16.6	0	-1	
281_056_366	CXCR4	receptor	P61073	0.21	0.185	0.015	0.672	25.06	5	3.4	0	-1	
281_056_366	DRD2	decoy	P14416	0.202	0.169	0.026	0.567	27.28	5	4.5	0	-1	
275_328_238	FPR1	receptor	P21462	0.199	0.173	0.039	0.66	27.18	5	4.0	0	-1	
275_328_238	ITGB7	receptor	P26010	0.214	0.164	0.042	0.562	30.81	5	11.7	0	-1	
275_328_238	ADRB2	decoy	P07550	0.161	0.157	0.006	0.612	27.5	5	4.5	0	-1	
259_830_527	IL23R	receptor	Q5VWK5	0.232	0.177	0.056	0.676	25.9	5	3.2	0	-1	
259_830_527	ITGB7	receptor	P26010	0.241	0.22	0.02	0.591	28.35	5	10.3	0	-1	
259_830_527	ADRB2	decoy	P07550	0.22	0.18	0.022	0.684	26.89	5	4.3	0	-1	
286_121_916	EGFR	receptor	P00533	0.3	0.242	0.043	0.629	25.53	5	7.6	0	-1	
286_121_916	ITGB7	receptor	P26010	0.243	0.197	0.033	0.604	28.03	5	10.1	0	-1	
286_121_916	DRD2	decoy	P14416	0.256	0.218	0.035	0.576	26.42	5	4.6	0	-1	
281_517_745	EGFR	receptor	P00533	0.191	0.174	0.01	0.531	28.0	5	8.9	0	-1	
281_517_745	ITGA4	receptor	P13612	0.277	0.267	0.013	0.603	28.42	5	17.2	0	-1	
281_517_745	CXCR4	receptor	P61073	0.2	0.152	0.046	0.641	26.71	5	4.1	0	-1	
281_517_745	DRD2	decoy	P14416	0.107	0.093	0.013	0.519	29.39	5	5.4	0	-1	
281_687_286	TLR2	receptor	O60603	0.246	0.23	0.014	0.831	26.17	5	7.4	0	-1	
281_687_286	INSR	decoy	P06213	0.415	0.36	0.062	0.523	28.07	5	11.9	0	-1	
281_687_286	ITGAV	decoy	P06756	0.367	0.35	0.013	0.65	26.82	5	17.2	0	-1	
277_273_517	FPR2	receptor	P25090	0.523	0.513	0.011	0.738	23.25	5	3.7	0	-1	
277_273_517	CCR6	receptor	P51684	0.261	0.236	0.019	0.65	24.95	5	4.3	0	-1	
277_273_517	ADRB2	decoy	P07550	0.162	0.133	0.033	0.635	27.92	5	4.5	0	-1	
269_063_389	EGFR	receptor	P00533	0.218	0.177	0.025	0.555	27.28	5	8.4	0	-1	
269_063_389	ITGA4	receptor	P13612	0.406	0.392	0.021	0.619	26.36	5	16.6	0	-1	
269_063_389	LGR4	decoy	Q9BXB1	0.25	0.239	0.013	0.732	25.78	5	6.6	0	-1	
269_063_389	ITGB3	decoy	P05106	0.17	0.152	0.015	0.612	29.31	5	10.4	0	-1	
285_131_582	ITGB7	receptor	P26010	0.23	0.217	0.011	0.586	28.4	5	10.4	0	-1	
285_131_582	ADRB2	decoy	P07550	0.125	0.098	0.015	0.663	29.43	5	4.4	0	-1	
127_099_529	EGFR	receptor	P00533	0.259	0.238	0.024	0.566	26.13	5	8.2	0	-1	
127_099_529	CCR6	receptor	P51684	0.119	0.11	0.007	0.673	29.11	5	3.9	0	-1	
127_099_529	DRD2	decoy	P14416	0.117	0.106	0.011	0.582	29.58	5	4.6	0	-1	
280_957_926	FPR1	receptor	P21462	0.212	0.194	0.021	0.702	26.0	5	3.8	0	-1	
280_957_926	ITGB7	receptor	P26010	0.2	0.185	0.015	0.579	29.01	5	10.9	0	-1	
280_957_926	LGR4	decoy	Q9BXB1	0.255	0.233	0.015	0.722	25.61	5	6.8	0	-1	
280_957_926	ITGB3	decoy	P05106	0.19	0.166	0.017	0.627	28.88	5	10.2	0	-1	
269_063_394	FPR2	receptor	P25090	0.278	0.239	0.031	0.711	24.06	5	3.8	0	-1	
269_063_394	CCR6	receptor	P51684	0.19	0.174	0.016	0.631	26.66	5	4.2	0	-1	
269_063_394	LGR4	decoy	Q9BXB1	0.314	0.281	0.026	0.726	24.25	5	7.0	0	-1	
269_063_394	ITGB3	decoy	P05106	0.425	0.414	0.006	0.634	24.77	5	10.6	0	-1	
275_891_730	ITGA4	receptor	P13612	0.518	0.49	0.018	0.63	24.82	5	16.2	0	-1	
275_891_730	LGR4	decoy	Q9BXB1	0.352	0.324	0.018	0.769	23.21	5	6.5	0	-1	
275_891_730	ITGB3	decoy	P05106	0.231	0.207	0.015	0.637	28.37	5	10.2	0	-1	
277_237_253	ITGB7	receptor	P26010	0.157	0.134	0.016	0.598	29.86	5	10.2	0	-1	
277_237_253	DRD2	decoy	P14416	0.089	0.07	0.01	0.531	30.88	5	4.5	0	-1	
277_105_094	FPR1	receptor	P21462	0.187	0.16	0.026	0.68	27.02	5	4.0	0	-1	
277_105_094	CCR6	receptor	P51684	0.095	0.09	0.005	0.596	29.83	5	4.4	0	-1	
277_105_094	LGR4	decoy	Q9BXB1	0.241	0.223	0.011	0.711	26.04	5	7.1	0	-1	
277_105_094	ITGB3	decoy	P05106	0.179	0.158	0.021	0.624	29.18	5	11.4	0	-1	
286_567_405	ITGB7	receptor	P26010	0.249	0.228	0.011	0.609	28.27	5	10.0	0	-1	
286_567_405	DRD2	decoy	P14416	0.383	0.357	0.039	0.627	23.84	5	4.3	0	-1	
060_753_227	FPR1	receptor	P21462	0.251	0.228	0.038	0.697	24.23	5	3.4	0	-1	
060_753_227	ITGB7	receptor	P26010	0.19	0.179	0.012	0.584	29.27	5	9.9	0	-1	
060_753_227	INSR	decoy	P06213	0.174	0.154	0.023	0.526	30.59	5	11.5	0	-1	
060_753_227	ITGAV	decoy	P06756	0.387	0.369	0.013	0.645	26.23	5	16.7	0	-1	
257_545_250	TLR2	receptor	O60603	0.224	0.213	0.013	0.833	26.29	5	7.4	0	-1	
257_545_250	INSR	decoy	P06213	0.446	0.436	0.008	0.526	28.18	5	10.9	0	-1	
257_545_250	ITGAV	decoy	P06756	0.231	0.202	0.042	0.631	29.09	5	17.9	0	-1	
181_731_568	ITGA4	receptor	P13612	0.281	0.278	0.004	0.616	28.32	5	16.1	0	-1	
181_731_568	DRD2	decoy	P14416	0.181	0.137	0.05	0.563	28.25	5	4.4	0	-1	
256_111_285	TLR2	receptor	O60603	0.356	0.315	0.03	0.832	23.48	5	7.3	0	-1	
256_111_285	INSR	decoy	P06213	0.243	0.171	0.058	0.536	28.46	5	11.9	0	-1	
256_111_285	ITGAV	decoy	P06756	0.376	0.346	0.036	0.643	26.86	5	17.3	0	-1	
093_166_231	ITGA4	receptor	P13612	0.668	0.604	0.121	0.636	22.82	5	16.3	0	-1	
093_166_231	ADRB2	decoy	P07550	0.127	0.11	0.014	0.686	28.95	5	3.9	0	-1	
100_579_135	EGFR	receptor	P00533	0.376	0.359	0.011	0.581	26.28	5	8.4	0	-1	
100_579_135	INSR	decoy	P06213	0.195	0.148	0.039	0.53	29.91	5	10.7	0	-1	
100_579_135	ITGAV	decoy	P06756	0.242	0.218	0.03	0.64	28.65	5	16.7	0	-1	
269_862_617	ITGA4	receptor	P13612	0.76	0.752	0.007	0.632	20.35	5	17.6	0	-1	
269_862_617	LGR4	decoy	Q9BXB1	0.489	0.394	0.096	0.753	22.69	5	6.4	0	-1	
269_862_617	ITGB3	decoy	P05106	0.206	0.178	0.025	0.616	29.77	5	9.8	0	-1	
245_610_826	ITGA4	receptor	P13612	0.384	0.347	0.028	0.618	26.99	5	16.4	0	-1	
245_610_826	LGR4	decoy	Q9BXB1	0.341	0.307	0.034	0.75	24.21	5	6.3	0	-1	
083_643_341	EGFR	receptor	P00533	0.262	0.236	0.021	0.543	27.76	5	8.2	0	-1	
083_643_341	ITGA4	receptor	P13612	0.159	0.147	0.021	0.601	30.64	5	16.4	0	-1	
083_643_341	LGR4	decoy	Q9BXB1	0.259	0.239	0.011	0.735	25.2	5	6.5	0	-1	
083_643_341	ITGB3	decoy	P05106	0.152	0.131	0.011	0.603	29.64	5	10.1	0	-1	
255_806_848	TLR2	receptor	O60603	0.231	0.213	0.01	0.801	26.38	5	8.2	0	-1	
255_806_848	INSR	decoy	P06213	0.196	0.183	0.01	0.507	30.31	5	11.0	0	-1	
255_806_848	ITGAV	decoy	P06756	0.307	0.283	0.024	0.637	27.82	5	19.1	0	-1	
189_577_244	TLR2	receptor	O60603	0.476	0.469	0.005	0.868	20.73	5	7.1	0	-1	
189_577_244	LGR4	decoy	Q9BXB1	0.605	0.549	0.098	0.789	18.22	5	5.8	0	-1	
